Stage3_Outlay_Type,Outlay_Amount,Stage4_Function,VizSideOutlays,percent of outlays,Rank_Stage3_Outlays,Rank_Stage4_Functions,Link,t,sigmoid,curve
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,1.25,0.777299861175,14.4454002777
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,1.5,0.817574476194,14.3648510476
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,1.75,0.851952801968,14.2960943961
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,2.0,0.880797077978,14.238405844
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,2.25,0.904650535101,14.1906989298
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,2.5,0.924141819979,14.15171636
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,2.75,0.939913349826,14.1201733003
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,3.0,0.952574126822,14.0948517464
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,3.25,0.962673112656,14.0746537747
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,3.5,0.970687769249,14.0586244615
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,3.75,0.97702263009,14.0459547398
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,4.0,0.982013790038,14.0359724199
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,4.25,0.985936372957,14.0281272541
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,4.5,0.989013057369,14.0219738853
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,4.75,0.991422514586,14.0171549708
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,5.0,0.993307149076,14.0133857018
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,5.25,0.994779874306,14.0104402514
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,5.5,0.995929862284,14.0081402754
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,5.75,0.996827317158,14.0063453657
Outlay,1383000000,Community and Regional Development,Function,0.004205616002627369,16,14,link,6.0,0.997527376843,14.0049452463
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-6.0,0.00247262315663,14.9950547537
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-5.75,0.00317268284249,14.9936546343
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-5.5,0.0040701377159,14.9918597246
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-5.25,0.00522012569356,14.9895597486
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-5.0,0.00669285092428,14.9866142982
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-4.75,0.00857748541371,14.9828450292
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-4.5,0.0109869426306,14.9780261147
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-4.25,0.0140636270432,14.9718727459
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-4.0,0.0179862099621,14.9640275801
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-3.75,0.02297736991,14.9540452602
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-3.5,0.0293122307514,14.9413755385
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-3.25,0.0373268873441,14.9253462253
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-3.0,0.0474258731776,14.9051482536
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-2.75,0.060086650174,14.8798266997
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-2.5,0.0758581800212,14.84828364
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-2.25,0.0953494648991,14.8093010702
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-2.0,0.119202922022,14.761594156
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-1.75,0.148047198032,14.7039056039
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-1.5,0.182425523806,14.6351489524
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-1.25,0.222700138825,14.5545997223
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-1.0,0.26894142137,14.4621171573
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-0.75,0.320821300825,14.3583573984
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-0.5,0.377540668798,14.2449186624
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-0.25,0.437823499114,14.1243530018
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,0.0,0.5,14.0
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,0.25,0.562176500886,13.8756469982
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,0.5,0.622459331202,13.7550813376
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,0.75,0.679178699175,13.6416426016
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,1.0,0.73105857863,13.5378828427
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,1.25,0.777299861175,13.4454002777
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,1.5,0.817574476194,13.3648510476
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,1.75,0.851952801968,13.2960943961
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,2.0,0.880797077978,13.238405844
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,2.25,0.904650535101,13.1906989298
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,2.5,0.924141819979,13.15171636
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,2.75,0.939913349826,13.1201733003
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,3.0,0.952574126822,13.0948517464
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,3.25,0.962673112656,13.0746537747
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,3.5,0.970687769249,13.0586244615
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,3.75,0.97702263009,13.0459547398
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,4.0,0.982013790038,13.0359724199
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,4.25,0.985936372957,13.0281272541
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,4.5,0.989013057369,13.0219738853
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,4.75,0.991422514586,13.0171549708
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,5.0,0.993307149076,13.0133857018
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,5.25,0.994779874306,13.0104402514
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,5.5,0.995929862284,13.0081402754
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,5.75,0.996827317158,13.0063453657
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,6.0,0.997527376843,13.0049452463
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-6.0,0.00247262315663,14.9950547537
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-5.75,0.00317268284249,14.9936546343
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-5.5,0.0040701377159,14.9918597246
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-5.25,0.00522012569356,14.9895597486
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-5.0,0.00669285092428,14.9866142982
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-4.75,0.00857748541371,14.9828450292
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-4.5,0.0109869426306,14.9780261147
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-4.25,0.0140636270432,14.9718727459
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-4.0,0.0179862099621,14.9640275801
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-3.75,0.02297736991,14.9540452602
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-3.5,0.0293122307514,14.9413755385
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-3.25,0.0373268873441,14.9253462253
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-3.0,0.0474258731776,14.9051482536
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-2.75,0.060086650174,14.8798266997
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-2.5,0.0758581800212,14.84828364
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-2.25,0.0953494648991,14.8093010702
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-2.0,0.119202922022,14.761594156
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-1.75,0.148047198032,14.7039056039
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-1.5,0.182425523806,14.6351489524
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-1.25,0.222700138825,14.5545997223
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-1.0,0.26894142137,14.4621171573
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-0.75,0.320821300825,14.3583573984
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-0.5,0.377540668798,14.2449186624
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,-0.25,0.437823499114,14.1243530018
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,0.0,0.5,14.0
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,0.25,0.562176500886,13.8756469982
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,0.5,0.622459331202,13.7550813376
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,0.75,0.679178699175,13.6416426016
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,1.0,0.73105857863,13.5378828427
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,1.25,0.777299861175,13.4454002777
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,1.5,0.817574476194,13.3648510476
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,1.75,0.851952801968,13.2960943961
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,2.0,0.880797077978,13.238405844
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,2.25,0.904650535101,13.1906989298
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,2.5,0.924141819979,13.15171636
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,2.75,0.939913349826,13.1201733003
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,3.0,0.952574126822,13.0948517464
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,3.25,0.962673112656,13.0746537747
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,3.5,0.970687769249,13.0586244615
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,3.75,0.97702263009,13.0459547398
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,4.0,0.982013790038,13.0359724199
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,4.25,0.985936372957,13.0281272541
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,4.5,0.989013057369,13.0219738853
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,4.75,0.991422514586,13.0171549708
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,5.0,0.993307149076,13.0133857018
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,5.25,0.994779874306,13.0104402514
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,5.5,0.995929862284,13.0081402754
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,5.75,0.996827317158,13.0063453657
Outlay,1329000000,Commerce and Housing Credit,Function,0.004041405399487906,15,13,link,6.0,0.997527376843,13.0049452463
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-6.0,0.00247262315663,13.9950547537
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-5.75,0.00317268284249,13.9936546343
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-5.5,0.0040701377159,13.9918597246
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-5.25,0.00522012569356,13.9895597486
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-5.0,0.00669285092428,13.9866142982
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-4.75,0.00857748541371,13.9828450292
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-4.5,0.0109869426306,13.9780261147
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-4.25,0.0140636270432,13.9718727459
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-4.0,0.0179862099621,13.9640275801
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-3.75,0.02297736991,13.9540452602
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-3.5,0.0293122307514,13.9413755385
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-3.25,0.0373268873441,13.9253462253
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-3.0,0.0474258731776,13.9051482536
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-2.75,0.060086650174,13.8798266997
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-2.5,0.0758581800212,13.84828364
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-2.25,0.0953494648991,13.8093010702
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-2.0,0.119202922022,13.761594156
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-1.75,0.148047198032,13.7039056039
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-1.5,0.182425523806,13.6351489524
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-1.25,0.222700138825,13.5545997223
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-1.0,0.26894142137,13.4621171573
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-0.75,0.320821300825,13.3583573984
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-0.5,0.377540668798,13.2449186624
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-0.25,0.437823499114,13.1243530018
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,0.0,0.5,13.0
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,0.25,0.562176500886,12.8756469982
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,0.5,0.622459331202,12.7550813376
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,0.75,0.679178699175,12.6416426016
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,1.0,0.73105857863,12.5378828427
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,1.25,0.777299861175,12.4454002777
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,1.5,0.817574476194,12.3648510476
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,1.75,0.851952801968,12.2960943961
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,2.0,0.880797077978,12.238405844
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,2.25,0.904650535101,12.1906989298
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,2.5,0.924141819979,12.15171636
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,2.75,0.939913349826,12.1201733003
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,3.0,0.952574126822,12.0948517464
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,3.25,0.962673112656,12.0746537747
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,3.5,0.970687769249,12.0586244615
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,3.75,0.97702263009,12.0459547398
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,4.0,0.982013790038,12.0359724199
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,4.25,0.985936372957,12.0281272541
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,4.5,0.989013057369,12.0219738853
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,4.75,0.991422514586,12.0171549708
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,5.0,0.993307149076,12.0133857018
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,5.25,0.994779874306,12.0104402514
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,5.5,0.995929862284,12.0081402754
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,5.75,0.996827317158,12.0063453657
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,6.0,0.997527376843,12.0049452463
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-6.0,0.00247262315663,13.9950547537
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-5.75,0.00317268284249,13.9936546343
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-5.5,0.0040701377159,13.9918597246
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-5.25,0.00522012569356,13.9895597486
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-5.0,0.00669285092428,13.9866142982
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-4.75,0.00857748541371,13.9828450292
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-4.5,0.0109869426306,13.9780261147
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-4.25,0.0140636270432,13.9718727459
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-4.0,0.0179862099621,13.9640275801
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-3.75,0.02297736991,13.9540452602
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-3.5,0.0293122307514,13.9413755385
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-3.25,0.0373268873441,13.9253462253
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-3.0,0.0474258731776,13.9051482536
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-2.75,0.060086650174,13.8798266997
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-2.5,0.0758581800212,13.84828364
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-2.25,0.0953494648991,13.8093010702
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-2.0,0.119202922022,13.761594156
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-1.75,0.148047198032,13.7039056039
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-1.5,0.182425523806,13.6351489524
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-1.25,0.222700138825,13.5545997223
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-1.0,0.26894142137,13.4621171573
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-0.75,0.320821300825,13.3583573984
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-0.5,0.377540668798,13.2449186624
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,-0.25,0.437823499114,13.1243530018
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,0.0,0.5,13.0
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,0.25,0.562176500886,12.8756469982
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,0.5,0.622459331202,12.7550813376
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,0.75,0.679178699175,12.6416426016
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,1.0,0.73105857863,12.5378828427
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,1.25,0.777299861175,12.4454002777
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,1.5,0.817574476194,12.3648510476
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,1.75,0.851952801968,12.2960943961
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,2.0,0.880797077978,12.238405844
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,2.25,0.904650535101,12.1906989298
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,2.5,0.924141819979,12.15171636
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,2.75,0.939913349826,12.1201733003
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,3.0,0.952574126822,12.0948517464
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,3.25,0.962673112656,12.0746537747
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,3.5,0.970687769249,12.0586244615
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,3.75,0.97702263009,12.0459547398
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,4.0,0.982013790038,12.0359724199
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,4.25,0.985936372957,12.0281272541
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,4.5,0.989013057369,12.0219738853
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,4.75,0.991422514586,12.0171549708
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,5.0,0.993307149076,12.0133857018
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,5.25,0.994779874306,12.0104402514
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,5.5,0.995929862284,12.0081402754
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,5.75,0.996827317158,12.0063453657
Outlay,75000000,Energy,Function,0.0002280702821381437,14,12,link,6.0,0.997527376843,12.0049452463
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-6.0,0.00247262315663,12.9950547537
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-5.75,0.00317268284249,12.9936546343
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-5.5,0.0040701377159,12.9918597246
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-5.25,0.00522012569356,12.9895597486
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-5.0,0.00669285092428,12.9866142982
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-4.75,0.00857748541371,12.9828450292
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-4.5,0.0109869426306,12.9780261147
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-4.25,0.0140636270432,12.9718727459
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-4.0,0.0179862099621,12.9640275801
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-3.75,0.02297736991,12.9540452602
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-3.5,0.0293122307514,12.9413755385
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-3.25,0.0373268873441,12.9253462253
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-3.0,0.0474258731776,12.9051482536
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-2.75,0.060086650174,12.8798266997
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-2.5,0.0758581800212,12.84828364
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-2.25,0.0953494648991,12.8093010702
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-2.0,0.119202922022,12.761594156
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-1.75,0.148047198032,12.7039056039
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-1.5,0.182425523806,12.6351489524
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-1.25,0.222700138825,12.5545997223
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-1.0,0.26894142137,12.4621171573
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-0.75,0.320821300825,12.3583573984
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-0.5,0.377540668798,12.2449186624
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,-0.25,0.437823499114,12.1243530018
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,0.0,0.5,12.0
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,0.25,0.562176500886,11.8756469982
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,0.5,0.622459331202,11.7550813376
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,0.75,0.679178699175,11.6416426016
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,1.0,0.73105857863,11.5378828427
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,1.25,0.777299861175,11.4454002777
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,1.5,0.817574476194,11.3648510476
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,1.75,0.851952801968,11.2960943961
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,2.0,0.880797077978,11.238405844
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,2.25,0.904650535101,11.1906989298
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,2.5,0.924141819979,11.15171636
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,2.75,0.939913349826,11.1201733003
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,3.0,0.952574126822,11.0948517464
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,3.25,0.962673112656,11.0746537747
Outlay,27000000,Agriculture,Function,8.210530156973173e-05,13,11,link,3.5,0.970687769249,11.0586244615
